zip_code,city,state
30270,Fayetteville,Georgia
31599,Federal Correctional Inst,Georgia
30140,Felton,Georgia
31750,Fitzgerald,Georgia
31309,Fleming,Georgia
31313,Flemington,Georgia
30725,Flintstone,Georgia
30216,Flovilla,Georgia
30542,Flowery Br,Georgia
31537,Folkston,Georgia
30298,Forest,Georgia
30297,Forest Park,Georgia
31029,Forsyth,Georgia
39851,Fort Gaines,Georgia
30742,Fort Oglethorpe,Georgia
31328,Fort Screven,Georgia
31314,Fort Stewart,Georgia
31315,Fort Stewart,Georgia
31030,Fort Valley,Georgia
31808,Fortson,Georgia
39852,Fowlstown,Georgia
30217,Franklin,Georgia
30639,Franklin Springs,Georgia
30555,Fry,Georgia
31753,Funston,Georgia
30460,GA Southern University,Georgia
30501,Gainesville,Georgia
30503,Gainesville,Georgia
30504,Gainesville,Georgia
30506,Gainesville,Georgia
30507,Gainesville,Georgia
31405,Garden City,Georgia
31408,Garden City,Georgia
31415,Garden City,Georgia
31418,Garden City,Georgia
30425,Garfield,Georgia
31792,Gateway,Georgia
30218,Gay,Georgia
31296,Geico Claims,Georgia
31295,Geico Underwriting,Georgia
31810,Geneva,Georgia
39854,Georgetown,Georgia
30499,Georgia State Penitentiary,Georgia
30543,Gillsville,Georgia
30426,Girard,Georgia
30219,Glenn,Georgia
30427,Glennville,Georgia
30428,Glenwood,Georgia
30641,Good Hope,Georgia
31031,Gordon,Georgia
30811,Gough,Georgia
30812,Gracewood,Georgia
30434,Grange,Georgia
30220,Grantville,Georgia
31032,Gray,Georgia
30017,Grayson,Georgia
30726,Graysville,Georgia
30642,Greensboro,Georgia
30222,Greenville,Georgia
30223,Griffin,Georgia
30224,Griffin,Georgia
31036,Grovania,Georgia
30813,Grovetown,Georgia
31312,Guyton,Georgia
31033,Haddock,Georgia
30429,Hagan,Georgia
31632,Hahira,Georgia
31811,Hamilton,Georgia
30228,Hampton,Georgia
30229,Haralson,Georgia
31034,Hardwick,Georgia
31035,Harrison,Georgia
31756,Hartsfield,Georgia
30643,Hartwell,Georgia
31539,Hazlehurst,Georgia
30545,Helen,Georgia
31037,Helena,Georgia
30815,Hephzibah,Georgia
30546,Hiawassee,Georgia
31565,Hickory Bluff,Georgia
31553,Hickox,Georgia
30645,High Shoals,Georgia
31038,Hillsboro,Georgia
30467,Hiltonia,Georgia
31310,Hinesville,Georgia
31765,Hinsonton,Georgia
30141,Hiram,Georgia
31542,Hoboken,Georgia
30230,Hogansville,Georgia
30142,Holly Springs,Georgia
30188,Holly Springs,Georgia
30547,Homer,Georgia
31543,Hortense,Georgia
30548,Hoschton,Georgia
31039,Howard,Georgia
31201,Huber,Georgia
30646,Hull,Georgia
31409,Hunter AAF,Georgia
31041,Ideal,Georgia
30647,Ila,Georgia
39859,Iron City,Georgia
31042,Irwinton,Georgia
31760,Irwinville,Georgia
30233,Jackson,Georgia
31544,Jacksonville,Georgia
39861,Jakin,Georgia
30549,Jefferson,Georgia
31044,Jeffersonville,Georgia
30234,Jenkinsburg,Georgia
30018,Jersey,Georgia
31546,Jesup,Georgia
31598,Jesup,Georgia
31045,Jewell,Georgia
30024,Johns Creek,Georgia
31323,Jones,Georgia
30236,Jonesboro,Georgia
30237,Jonesboro,Georgia
30238,Jonesboro,Georgia
31046,Juliette,Georgia
31812,Junction City,Georgia
31047,Kathleen,Georgia
30152,Kennesaw,Georgia
30156,Kennesaw,Georgia
30160,Kennesaw,Georgia
30816,Keysville,Georgia
31547,Kings Bay,Georgia
31548,Kingsland,Georgia
31049,Kite,Georgia
31050,Knoxville,Georgia
30728,La Fayette,Georgia
30240,Lagrange,Georgia
30241,Lagrange,Georgia
30261,Lagrange,Georgia
30183,Lake Arrowhead,Georgia
30260,Lake City,Georgia
31636,Lake Park,Georgia
31635,Lakeland,Georgia
30552,Lakemont,Georgia
30553,Lavonia,Georgia
30042,Lawrenceville,Georgia
30043,Lawrenceville,Georgia
30044,Lawrenceville,Georgia
30045,Lawrenceville,Georgia
30046,Lawrenceville,Georgia
30049,Lawrenceville,Georgia
39862,Leary,Georgia
30146,Lebanon,Georgia
31763,Leesburg,Georgia
31764,Leslie,Georgia
30648,Lexington,Georgia
30047,Lilburn,Georgia
30048,Lilburn,Georgia
31051,Lilly,Georgia
30147,Lindale,Georgia
30122,Lithia Springs,Georgia
30038,Lithonia,Georgia
30058,Lithonia,Georgia
31052,Lizella,Georgia
30063,Lockheed,Georgia
30248,Locust Grove,Georgia
30052,Loganville,Georgia
30750,Lookout Mountain,Georgia
31814,Louvale,Georgia
30250,Lovejoy,Georgia
30554,Lula,Georgia
31549,Lumber City,Georgia
31815,Lumpkin,Georgia
30251,Luthersville,Georgia
30730,Lyerly,Georgia
30126,Mableton,Georgia
31202,Macon,Georgia
31203,Macon,Georgia
31204,Macon,Georgia
31205,Macon,Georgia
31206,Macon,Georgia
31207,Macon,Georgia
31208,Macon,Georgia
31209,Macon,Georgia
31210,Macon,Georgia
31211,Macon,Georgia
31212,Macon,Georgia
31213,Macon,Georgia
31216,Macon,Georgia
31217,Macon,Georgia
31220,Macon,Georgia
31221,Macon,Georgia
31297,Macon,Georgia
30650,Madison,Georgia
31816,Manchester,Georgia
31550,Manor,Georgia
30055,Mansfield,Georgia
30065,Mar,Georgia
30148,Marble Hill,Georgia
30006,Marietta,Georgia
30007,Marietta,Georgia
30008,Marietta,Georgia
30061,Marietta,Georgia
30062,Marietta,Georgia
30064,Marietta,Georgia
30066,Marietta,Georgia
30067,Marietta,Georgia
30068,Marietta,Georgia
30090,Marietta,Georgia
31057,Marshallville,Georgia
30557,Martin,Georgia
30818,Matthews,Georgia
31058,Mauk,Georgia
30671,Maxeys,Georgia
31087,Mayfield,Georgia
30558,Maysville,Georgia
30253,Mc Donough,Georgia
31054,Mc Intyre,Georgia
31055,Mc Rae,Georgia
30252,McDonough,Georgia
30256,Meansville,Georgia
31318,Meldrim,Georgia
30083,Memorial Square,Georgia
31551,Mershon,Georgia
30819,Mesena,Georgia
31820,Midland,Georgia
31320,Midway,Georgia
31060,Milan,Georgia
31059,Milledgeville,Georgia
31061,Milledgeville,Georgia
30257,Milner,Georgia
30559,Mineral Bluff,Georgia
30820,Mitchell,Georgia
30258,Molena,Georgia
30655,Monroe,Georgia
30656,Monroe,Georgia
31063,Montezuma,Georgia
31064,Monticello,Georgia
31065,Montrose,Georgia
31699,Moody A F B,Georgia
30259,Moreland,Georgia
39866,Morgan,Georgia
30560,Morganton,Georgia
39867,Morris,Georgia
30287,Morrow,Georgia
31638,Morven,Georgia
31768,Moultrie,Georgia
31776,Moultrie,Georgia
31788,Moultrie,Georgia
30563,Mount Airy,Georgia
30149,Mount Berry,Georgia
30445,Mount Vernon,Georgia
30150,Mount Zion,Georgia
30562,Mountain City,Georgia
30477,Moxley,Georgia
30830,Munnerlyn,Georgia
30564,Murrayville,Georgia
31066,Musella,Georgia
31769,Mystic,Georgia
31639,Nashville,Georgia
31641,Naylor,Georgia
30151,Nelson,Georgia
31321,Nevils,Georgia
30056,Newborn,Georgia
30446,Newington,Georgia
30263,Newnan,Georgia
30264,Newnan,Georgia
30265,Newnan,Georgia
30271,Newnan,Georgia
39870,Newton,Georgia
30565,Nicholson,Georgia
30003,Norcross,Georgia
30010,Norcross,Georgia
30071,Norcross,Georgia
30091,Norcross,Georgia
30093,Norcross,Georgia
31771,Norman Park,Georgia
30828,Norris,Georgia
30447,Norristown,Georgia
30448,Nunez,Georgia
31772,Oakfield,Georgia
30732,Oakman,Georgia
30566,Oakwood,Georgia
31773,Ochlocknee,Georgia
31774,Ocilla,Georgia
31067,Oconee,Georgia
31555,Odum,Georgia
31556,Offerman,Georgia
31068,Ogelthorpe,Georgia
31501,Okefenokee,Georgia
30449,Oliver,Georgia
31821,Omaha,Georgia
31775,Omega,Georgia
30266,Orchard Hill,Georgia
30054,Oxford,Georgia
39877,Parrott,Georgia
31557,Patterson,Georgia
31778,Pavo,Georgia
30269,Peachtree City,Georgia
31642,Pearson,Georgia
31779,Pelham,Georgia
30567,Pendergrass,Georgia
30669,Penfield,Georgia
30822,Perkins,Georgia
31069,Perry,Georgia
30660,Philomath,Georgia
30072,Pine Lake,Georgia
31822,Pine Mountain,Georgia
31823,Pine Mountain Valley,Georgia
31070,Pinehurst,Georgia
31071,Pineview,Georgia
31072,Pitts,Georgia
31780,Plains,Georgia
30733,Plainville,Georgia
31322,Pooler,Georgia
31407,Port Wentworth,Georgia
30070,Porterdale,Georgia
31781,Poulan,Georgia
30127,Powder Springs,Georgia
31824,Preston,Georgia
30451,Pulaski,Georgia
31782,Putney,Georgia
31643,Quitman,Georgia
30568,Rabun Gap,Georgia
30734,Ranger,Georgia
31645,Ray City,Georgia
31783,Rebecca,Georgia
30272,Red Oak,Georgia
30074,Redan,Georgia
30452,Register,Georgia
30453,Reidsville,Georgia
31075,Rentz,Georgia
30735,Resaca,Georgia
30273,Rex,Georgia
31076,Reynolds,Georgia
31077,Rhine,Georgia
31825,Richland,Georgia
31324,Richmond Hill,Georgia
31326,Rincon,Georgia
30736,Ringgold,Georgia
30738,Rising Fawn,Georgia
30274,Riverdale,Georgia
30296,Riverdale,Georgia
31078,Roberta,Georgia
31098,Robins A F B,Georgia
31079,Rochelle,Georgia
30739,Rock Spring,Georgia
30454,Rockledge,Georgia
30153,Rockmart,Georgia
30740,Rocky Face,Georgia
30455,Rocky Ford,Georgia
30161,Rome,Georgia
30162,Rome,Georgia
30163,Rome,Georgia
30164,Rome,Georgia
30165,Rome,Georgia
30741,Rossville,Georgia
30075,Roswell,Georgia
30076,Roswell,Georgia
30077,Roswell,Georgia
30662,Royston,Georgia
31081,Rupert,Georgia
30663,Rutledge,Georgia
30171,Rydal,Georgia
31562,Saint George,Georgia
31558,Saint Marys,Georgia
30086,Saint Mountain,Georgia
31784,Sale City,Georgia
31327,Sapelo Island,Georgia
30456,Sardis,Georgia
30275,Sargent,Georgia
39885,Sasser,Georgia
30571,Saute Nacoche,Georgia
31401,Savannah,Georgia
31402,Savannah,Georgia
31403,Savannah,Georgia
31404,Savannah,Georgia
31406,Savannah,Georgia
31410,Savannah,Georgia
31411,Savannah,Georgia
31412,Savannah,Georgia
31414,Savannah,Georgia
31416,Savannah,Georgia
31419,Savannah,Georgia
31420,Savannah,Georgia
31421,Savannah,Georgia
31083,Scotland,Georgia
30079,Scottdale,Georgia
31560,Screven,Georgia
30276,Senoia,Georgia
31084,Seville,Georgia
30172,Shannon,Georgia
30664,Sharon,Georgia
30277,Sharpsburg,Georgia
39886,Shellman,Georgia
31826,Shiloh,Georgia
30665,Siloam,Georgia
30173,Silver Creek,Georgia
31086,Smarr,Georgia
31787,Smithville,Georgia
30087,Smoke Rise,Georgia
30080,Smyrna,Georgia
30081,Smyrna,Georgia
30082,Smyrna,Georgia
30078,Snellville,Georgia
30025,Social Circle,Georgia
30457,Soperton,Georgia
31647,Sparks,Georgia
31329,Springfield,Georgia
30823,Stapleton,Georgia
31648,Statenville,Georgia
30458,Statesboro,Georgia
30459,Statesboro,Georgia
30461,Statesboro,Georgia
30666,Statham,Georgia
30667,Stephens,Georgia
30464,Stillmore,Georgia
30281,Stockbridge,Georgia
31649,Stockton,Georgia
30088,Stone Mountain,Georgia
30572,Suches,Georgia
30746,Sugar Valley,Georgia
30747,Summerville,Georgia
31789,Sumner,Georgia
30284,Sunny Side,Georgia
31563,Surrency,Georgia
31790,Sycamore,Georgia
31791,Sylvester,Georgia
31827,Talbotton,Georgia
30175,Talking Rock,Georgia
30176,Tallapoosa,Georgia
30573,Tallulah Falls,Georgia
30575,Talmo,Georgia
30470,Tarrytown,Georgia
30177,Tate,Georgia
30178,Taylorsville,Georgia
30179,Temple,Georgia
30751,Tennga,Georgia
31089,Tennille,Georgia
30285,The Rock,Georgia
30286,Thomaston,Georgia
31757,Thomasville,Georgia
31758,Thomasville,Georgia
31799,Thomasville,Georgia
30824,Thomson,Georgia
31793,Tifton,Georgia
30576,Tiger,Georgia
30577,Toccoa,Georgia
30598,Toccoa Falls,Georgia
31090,Toomsboro,Georgia
30752,Trenton,Georgia
30753,Trion,Georgia
30084,Tucker,Georgia
30085,Tucker,Georgia
30755,Tunnel Hill,Georgia
30289,Turin,Georgia
30580,Turnerville,Georgia
31795,Ty Ty,Georgia
30290,Tyrone,Georgia
31091,Unadilla,Georgia
30291,Union City,Georgia
30473,Uvalda,Georgia
31602,Valdosta,Georgia
31603,Valdosta,Georgia
31604,Valdosta,Georgia
31606,Valdosta,Georgia
31698,Valdosta,Georgia
30756,Varnell,Georgia
30475,Vidalia,Georgia
31092,Vienna,Georgia
30180,Villa Rica,Georgia
30182,Waco,Georgia
31333,Walthourville,Georgia
31564,Waresboro,Georgia
31830,Warm Springs,Georgia
31095,Warner Robins,Georgia
31099,Warner Robins,Georgia
31094,Warthen,Georgia
31796,Warwick,Georgia
30673,Washington,Georgia
30677,Watkinsville,Georgia
31831,Waverly Hall,Georgia
31502,Waycross,Georgia
31503,Waycross,Georgia
31566,Waynesville,Georgia
31567,West Green,Georgia
31833,West Point,Georgia
31832,Weston,Georgia
39897,Whigham,Georgia
30184,White,Georgia
31568,White Oak,Georgia
30678,White Plns,Georgia
30185,Whitesburg,Georgia
30757,Wildwood,Georgia
30581,Wiley,Georgia
31650,Willacoochee,Georgia
30292,Williamson,Georgia
30680,Winder,Georgia
30187,Winston,Georgia
30683,Winterville,Georgia
31569,Woodbine,Georgia
30293,Woodbury,Georgia
31836,Woodland,Georgia
30189,Woodstock,Georgia
31798,Wray,Georgia
30833,Wrens,Georgia
31096,Wrightsville,Georgia
31097,Yatesville,Georgia
30582,Young Harris,Georgia
30295,Zebulon,Georgia
96727,Ahualoa,Hawaii
96701,Aiea,Hawaii
96703,Anahola,Hawaii
96849,Bancorp,Hawaii
96846,Bank of Hawaii,Hawaii
96843,Board of Water Supply,Hawaii
96861,Camp H M Smith,Hawaii
96704,Captain Cook,Hawaii
96848,East West Center,Hawaii
96705,Eleele,Hawaii
96706,Ewa Beach,Hawaii
96847,First Hawaiian Bank,Hawaii
96858,Fort Shafter,Hawaii
96708,Haiku,Hawaii
96710,Hakalau,Hawaii
96712,Haleiwa,Hawaii
96713,Hana,Hawaii
96714,Hanalei,Hawaii
96715,Hanamaulu,Hawaii
96716,Hanapepe,Hawaii
96717,Hauula,Hawaii
96718,Hawaii National Park,Hawaii
96840,Hawaiian Electric Company,Hawaii
96841,Hawaiian Telcom,Hawaii
96719,Hawi,Hawaii
96857,Helemano Mltry Res,Hawaii
96853,Hickam AFB,Hawaii
96720,Hilo,Hawaii
96721,Hilo,Hawaii
96725,Holualoa,Hawaii
96726,Honaunau,Hawaii
96801,Honolulu,Hawaii
96802,Honolulu,Hawaii
96803,Honolulu,Hawaii
96804,Honolulu,Hawaii
96805,Honolulu,Hawaii
96806,Honolulu,Hawaii
96807,Honolulu,Hawaii
96808,Honolulu,Hawaii
96809,Honolulu,Hawaii
96810,Honolulu,Hawaii
96811,Honolulu,Hawaii
96812,Honolulu,Hawaii
96813,Honolulu,Hawaii
96814,Honolulu,Hawaii
96815,Honolulu,Hawaii
96816,Honolulu,Hawaii
96817,Honolulu,Hawaii
96818,Honolulu,Hawaii
96819,Honolulu,Hawaii
96820,Honolulu,Hawaii
96821,Honolulu,Hawaii
96822,Honolulu,Hawaii
96823,Honolulu,Hawaii
96824,Honolulu,Hawaii
96825,Honolulu,Hawaii
96826,Honolulu,Hawaii
96827,Honolulu,Hawaii
96828,Honolulu,Hawaii
96830,Honolulu,Hawaii
96836,Honolulu,Hawaii
96837,Honolulu,Hawaii
96838,Honolulu,Hawaii
96839,Honolulu,Hawaii
96844,Honolulu,Hawaii
96850,Honolulu,Hawaii
96728,Honomu,Hawaii
96729,Hoolehua,Hawaii
96730,Kaaawa,Hawaii
96731,Kahuku,Hawaii
96732,Kahului,Hawaii
96733,Kahului,Hawaii
96734,Kailua,Hawaii
96739,Kailua Kona,Hawaii
96740,Kailua Kona,Hawaii
96745,Kailua Kona,Hawaii
96707,Kalaeloa,Hawaii
96741,Kalaheo,Hawaii
96742,Kalaupapa,Hawaii
96743,Kamuela,Hawaii
96744,Kaneohe,Hawaii
96746,Kapaa,Hawaii
96755,Kapaau,Hawaii
96709,Kapolei,Hawaii
96747,Kaumakani,Hawaii
96748,Kaunakakai,Hawaii
96749,Keaau,Hawaii
96750,Kealakekua,Hawaii
96751,Kealia,Hawaii
96752,Kekaha,Hawaii
96753,Kihei,Hawaii
96722,Kilauea,Hawaii
96754,Kilauea,Hawaii
96756,Koloa,Hawaii
96757,Kualapuu,Hawaii
96790,Kula,Hawaii
96759,Kunia,Hawaii
96760,Kurtistown,Hawaii
96761,Lahaina,Hawaii
96767,Lahaina,Hawaii
96762,Laie,Hawaii
96763,Lanai City,Hawaii
96764,Laupahoehoe,Hawaii
96765,Lawai,Hawaii
96766,Lihue,Hawaii
96863,M C B H K BAY,Hawaii
96768,Makawao,Hawaii
96788,Makawao,Hawaii
96769,Makaweli,Hawaii
96770,Maunaloa,Hawaii
96789,Mililani,Hawaii
96771,Mountain View,Hawaii
96772,Naalehu,Hawaii
96792,Nanakuli,Hawaii
96773,Ninole,Hawaii
96737,Ocean View,Hawaii
96774,Ookala,Hawaii
96776,Paauilo,Hawaii
96777,Pahala,Hawaii
96778,Pahoa,Hawaii
96779,Paia,Hawaii
96780,Papaaloa,Hawaii
96781,Papaikou,Hawaii
96782,Pearl City,Hawaii
96860,Pearl Harbor,Hawaii
96783,Pepeekeo,Hawaii
96784,Puunene,Hawaii
96859,Tripler Amc,Hawaii
96785,Volcano,Hawaii
96786,Wahiawa,Hawaii
96791,Waialua,Hawaii
96738,Waikoloa,Hawaii
96793,Wailuku,Hawaii
96795,Waimanalo,Hawaii
96796,Waimea,Hawaii
96797,Waipahu,Hawaii
96898,Wake Island,Hawaii
96854,Wheeler AAF,Hawaii
52533,Abingdon,Iowa
50601,Ackley,Iowa
50001,Ackworth,Iowa
50002,Adair,Iowa
51062,Adaville,Iowa
50003,Adel,Iowa
50009,Adventureland Estates,Iowa
52499,Aegon USA,Iowa
50830,Afton,Iowa
52530,Agency,Iowa
52201,Ainsworth,Iowa
51001,Akron,Iowa
52142,Albany,Iowa
50510,Albert City,Iowa
52531,Albia,Iowa
50005,Albion,Iowa
52202,Alburnett,Iowa
50006,Alden,Iowa
50420,Alexander,Iowa
50511,Algona,Iowa
50007,Alleman,Iowa
51354,Allendorf,Iowa
50008,Allerton,Iowa
50391,Allied Group,Iowa
50602,Allison,Iowa
52171,Alpha,Iowa
51002,Alta,Iowa
50603,Alta Vista,Iowa
51003,Alton,Iowa
51230,Alvord,Iowa
52203,Amana,Iowa
52204,Amana,Iowa
52205,Amber,Iowa
50208,Amboy,Iowa
52243,American College Testing,Iowa
50334,American Republic,Iowa
50010,Ames,Iowa
50011,Ames,Iowa
50012,Ames,Iowa
50013,Ames,Iowa
50014,Ames,Iowa
52701,Andover,Iowa
52030,Andrew,Iowa
50020,Anita,Iowa
50021,Ankeny,Iowa
50023,Ankeny,Iowa
51004,Anthon,Iowa
50604,Aplington,Iowa
50250,Arbor Hill,Iowa
51430,Arcadia,Iowa
51231,Archer,Iowa
50605,Aredale,Iowa
52619,Argyle,Iowa
52625,Argyle,Iowa
51520,Arion,Iowa
50831,Arispe,Iowa
50606,Arlington,Iowa
50514,Armstrong,Iowa
51331,Arnolds Park,Iowa
50677,Artesian,Iowa
51431,Arthur,Iowa
52002,Asbury,Iowa
51232,Ashton,Iowa
51432,Aspinwall,Iowa
52720,Atalissa,Iowa
50836,Athlestan,Iowa
52206,Atkins,Iowa
50022,Atlantic,Iowa
51433,Auburn,Iowa
50025,Audubon,Iowa
51005,Aurelia,Iowa
50653,Aureola,Iowa
50607,Aurora,Iowa
50608,Austinville,Iowa
51521,Avoca,Iowa
50047,Avon,Iowa
50515,Ayrshire,Iowa
50516,Badger,Iowa
50026,Bagley,Iowa
52207,Baldwin,Iowa
50517,Bancroft,Iowa
52045,Bankston,Iowa
50027,Barnes City,Iowa
50149,Barney,Iowa
50518,Barnum,Iowa
50164,Barrett Superette,Iowa
51654,Bartlett,Iowa
50645,Bassett,Iowa
51006,Battle Creek,Iowa
50028,Baxter,Iowa
50029,Bayard,Iowa
52534,Beacon,Iowa
50074,Beaconsfield,Iowa
50609,Beaman,Iowa
50031,Beaver,Iowa
52655,Beaverdale Heights,Iowa
52556,Beckwith,Iowa
50833,Bedford,Iowa
50225,Beech,Iowa
50588,Bel Air Beach,Iowa
52208,Belle Plaine,Iowa
52031,Bellevue,Iowa
50421,Belmond,Iowa
52721,Bennett,Iowa
50835,Benton,Iowa
50220,Berkley,Iowa
52032,Bernard,Iowa
51060,Berne,Iowa
50032,Berwick,Iowa
50238,Bethlehem,Iowa
52722,Bettendorf,Iowa
50033,Bevington,Iowa
52745,Big Rock,Iowa
52535,Birmingham,Iowa
50613,Blackhawk Village,Iowa
52501,Bladensburg,Iowa
50034,Blairsburg,Iowa
52209,Blairstown,Iowa
52536,Blakesburg,Iowa
51630,Blanchard,Iowa
51523,Blencoe,Iowa
52537,Bloomfield,Iowa
52726,Blue Grass,Iowa
52639,Bluff Park,Iowa
52101,Bluffton,Iowa
51109,Blvd Station,Iowa
50519,Bode,Iowa
50448,Bolan,Iowa
52155,Bonair,Iowa
52620,Bonaparte,Iowa
50035,Bondurant,Iowa
50036,Boone,Iowa
50037,Boone,Iowa
50099,Boone,Iowa
50038,Booneville,Iowa
51454,Botna,Iowa
50039,Bouton,Iowa
50040,Boxholm,Iowa
50659,Boyd,Iowa
51234,Boyden,Iowa
51448,Boyer,Iowa
51631,Braddyville,Iowa
50041,Bradford,Iowa
50520,Bradgate,Iowa
52141,Brainard,Iowa
52210,Brandon,Iowa
50042,Brayton,Iowa
52574,Brazil,Iowa
51436,Breda,Iowa
52553,Bridge Port,Iowa
50837,Bridgewater,Iowa
52540,Brighton,Iowa
50611,Bristow,Iowa
50423,Britt,Iowa
51007,Bronson,Iowa
52211,Brooklyn,Iowa
50841,Brooks,Iowa
51008,Brunsville,Iowa
50532,Brushy,Iowa
52727,Bryant,Iowa
52772,Buchanan,Iowa
51528,Buck Grove,Iowa
50674,Buckcreek,Iowa
50043,Buckeye,Iowa
50612,Buckingham,Iowa
52728,Buffalo,Iowa
50424,Buffalo Center,Iowa
50469,Burchinal,Iowa
52601,Burlington,Iowa
50521,Burnside,Iowa
50522,Burt,Iowa
50044,Bussey,Iowa
52738,Cairo,Iowa
52729,Calamus,Iowa
50523,Callender,Iowa
52132,Calmar,Iowa
51009,Calumet,Iowa
52730,Camanche,Iowa
50060,Cambria,Iowa
50046,Cambridge,Iowa
50131,Camp Dodge,Iowa
50048,Canby,Iowa
52309,Canton,Iowa
52542,Cantril,Iowa
52573,Cantril,Iowa
50317,Capitol Heights,Iowa
50839,Carbon,Iowa
51247,Carmel,Iowa
51450,Carnarvon,Iowa
52347,Carnforth,Iowa
50426,Carpenter,Iowa
51401,Carroll,Iowa
51525,Carson,Iowa
51510,Carter Lake,Iowa
52033,Cascade,Iowa
52133,Castalia,Iowa
51010,Castana,Iowa
50947,CDS,Iowa
50950,CDS,Iowa
50347,CDS Main,Iowa
52543,Cedar,Iowa
50614,Cedar Falls,Iowa
52401,Cedar Rapids,Iowa
52402,Cedar Rapids,Iowa
52403,Cedar Rapids,Iowa
52404,Cedar Rapids,Iowa
52405,Cedar Rapids,Iowa
52406,Cedar Rapids,Iowa
52407,Cedar Rapids,Iowa
52408,Cedar Rapids,Iowa
52409,Cedar Rapids,Iowa
52410,Cedar Rapids,Iowa
52411,Cedar Rapids,Iowa
52497,Cedar Rapids,Iowa
52498,Cedar Rapids,Iowa
52358,Cedar Valley,Iowa
52001,Center Grove,Iowa
52212,Center Jct,Iowa
52213,Center Point,Iowa
52776,Centerdale,Iowa
52544,Centerville,Iowa
52214,Central City,Iowa
50401,Central Heights,Iowa
52068,Centralia,Iowa
50427,Chapin,Iowa
50049,Chariton,Iowa
50616,Charles City,Iowa
50620,Charles City,Iowa
52731,Charlotte,Iowa
51439,Charter Oak,Iowa
51011,Chatsworth,Iowa
52215,Chelsea,Iowa
51012,Cherokee,Iowa
52134,Chester,Iowa
52548,Chillicothe,Iowa
52151,Church,Iowa
50211,Churchville,Iowa
50050,Churdan,Iowa
52549,Cincinnati,Iowa
50359,Citigroup,Iowa
50360,Citigroup,Iowa
50361,Citigroup,Iowa
50362,Citigroup,Iowa
50363,Citigroup,Iowa
50364,Citigroup,Iowa
50367,Citigroup,Iowa
50368,Citigroup,Iowa
50369,Citigroup,Iowa
50524,Clare,Iowa
52216,Clarence,Iowa
51632,Clarinda,Iowa
50525,Clarion,Iowa
50526,Clarion,Iowa
50619,Clarksville,Iowa
52049,Clayton,Iowa
52043,Clayton Center,Iowa
50501,Clayworks,Iowa
52248,Clear Creek,Iowa
50428,Clear Lake,Iowa
50840,Clearfield,Iowa
51014,Cleghorn,Iowa
50051,Clemons,Iowa
52135,Clermont,Iowa
51015,Climbing Hill,Iowa
51026,Climbing Hill,Iowa
52732,Clinton,Iowa
52733,Clinton,Iowa
52734,Clinton,Iowa
52736,Clinton,Iowa
52771,Clinton,Iowa
50052,Clio,Iowa
50324,Clive,Iowa
50325,Clive,Iowa
51249,Cloverdale,Iowa
52217,Clutier,Iowa
